record_identifier,county,prior_label_value,corrected_label_value,reason_for_correction,evidence_path,timestamp,qa_status
kern_21607405007_prop_intel_dossier.md,Kern,"**APN**: 216-074-05-00-7 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 216-074-05-00-7 (ATN) / **Assessor APN**: 216-074-05 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21607405007_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21607405007_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21807244000_prop_intel_dossier.md,Kern,"**APN**: 218-072-44-00-0 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-072-44-00-0 (ATN) / **Assessor APN**: 218-072-44 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21807244000_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21807244000_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21809109008_prop_intel_dossier.md,Kern,"**APN**: 218-091-09-00-8 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-091-09-00-8 (ATN) / **Assessor APN**: 218-091-09 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21809109008_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21809109008_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21814205007_prop_intel_dossier.md,Kern,"**APN**: 218-142-05-00-7 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-142-05-00-7 (ATN) / **Assessor APN**: 218-142-05 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21814205007_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21814205007_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21816305000_prop_intel_dossier.md,Kern,"**APN**: 218-163-05-00-0 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-163-05-00-0 (ATN) / **Assessor APN**: 218-163-05 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21816305000_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21816305000_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21820113000_prop_intel_dossier.md,Kern,"**APN**: 218-201-13-00-0 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-201-13-00-0 (ATN) / **Assessor APN**: 218-201-13 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21820113000_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21820113000_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21821207003_prop_intel_dossier.md,Kern,"**APN**: 218-212-07-00-3 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-212-07-00-3 (ATN) / **Assessor APN**: 218-212-07 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21821207003_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21821207003_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21821301002_prop_intel_dossier.md,Kern,"**APN**: 218-213-01-00-2 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-213-01-00-2 (ATN) / **Assessor APN**: 218-213-01 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21821301002_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21821301002_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21831116001_prop_intel_dossier.md,Kern,"**APN**: 218-311-16-00-1 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-311-16-00-1 (ATN) / **Assessor APN**: 218-311-16 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21831116001_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21831116001_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21831302004_prop_intel_dossier.md,Kern,"**APN**: 218-313-02-00-4 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 218-313-02-00-4 (ATN) / **Assessor APN**: 218-313-02 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21831302004_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21831302004_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21904311009_prop_intel_dossier.md,Kern,"**APN**: 219-043-11-00-9 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 219-043-11-00-9 (ATN) / **Assessor APN**: 219-043-11 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21904311009_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21904311009_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_21908205007_prop_intel_dossier.md,Kern,"**APN**: 219-082-05-00-7 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 219-082-05-00-7 (ATN) / **Assessor APN**: 219-082-05 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21908205007_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
kern_21908205007_prop_intel_dossier.md,Kern,Lien Risk Tier: HIGH,Equity / Assessed-Value Indicator: LOW (with disclaimer),Shared remediation: field was a pure equity-ratio proxy labeled as if a lien/title review had been performed,predictive_scorer.py (equity_signal logic),2026-08-08T12:00:00Z,PENDING_RERUN
kern_22457001001_prop_intel_dossier.md,Kern,"**APN**: 224-570-01-00-1 (mislabeled - this is the ATN, not the assessor parcel number)",**Source Identifier**: 224-570-01-00-1 (ATN) / **Assessor APN**: 224-570-01 (NOT_VERIFIED),DOSSIER_QA finding: ATN mislabeled as APN in 245/245 Kern dossiers - see property_model.py and monitor_runs/dossier_qa_report.md Section 1,kern/kern_enrich_docnum_verified.py; property_model.py:atn_to_assessor_parcel_number,2026-08-08T12:00:00Z,PENDING_RERUN
kern_22457001001_prop_intel_dossier.md,Kern,PRIORITY SIGNAL: GOING TO AUCTION in 37 days (2026-09-14 - 2026-09-16),PUBLIC-RECORD SIGNAL: Tax-default / Power-to-Sell public-record indicator; parcel-specific auction status not verified (county auction window ...,DOSSIER_QA finding: overclaimed parcel-specific auction-list confirmation against an unpublished live list - see monitor_runs/dossier_qa_report.md Section 2,report_builder.py (priority_signal_display logic); signal_priority.py,2026-08-08T12:00:00Z,PENDING_RERUN
